date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:12	108148/108148	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:37%20GMT	https://github.com/handsontable	C:/Mes%20Sites%20Web/dav/github.com/handsontable.html	(from )
21:45:13	1035/1035	---MCZ	200	added ('OK')	text/plain	etag:W/%2259c80f52-7716%22	https://github.com/robots.txt		(from )
21:45:14	121094/121094	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/assets/frameworks-bedfc518345498ab3204d330c1727cde7e733526a09cd7df6867f6a231565091.css	C:/Mes%20Sites%20Web/dav/assets-cdn.github.com/assets/frameworks-bedfc518345498ab3204d330c1727cde7e733526a09cd7df6867f6a231565091.css	(from https://github.com/handsontable)
21:45:15	37501/37501	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/assets/site-877643c520258c4fa15ac8d1664d84efd0e3db56f5e544ccac58da0e50489904.css	C:/Mes%20Sites%20Web/dav/assets-cdn.github.com/assets/site-877643c520258c4fa15ac8d1664d84efd0e3db56f5e544ccac58da0e50489904.css	(from https://github.com/handsontable)
21:45:16	409493/409493	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/assets/github-a1f1041276ec59b7ad51bdbd35d2d73f15f99aebe2686a60e9cd9f705b57d220.css	C:/Mes%20Sites%20Web/dav/assets-cdn.github.com/assets/github-a1f1041276ec59b7ad51bdbd35d2d73f15f99aebe2686a60e9cd9f705b57d220.css	(from https://github.com/handsontable)
21:45:17	550/550	---MCZ	200	added ('OK')	text/xml	etag:W/%2259c80fdb-226%22	https://github.com/opensearch.xml	C:/Mes%20Sites%20Web/dav/github.com/opensearch.xml	(from https://github.com/handsontable)
21:45:18	33270/33270	---M--	200	added ('OK')	image/png	etag:%2259c80f80-81f6%22	https://github.com/fluidicon.png	C:/Mes%20Sites%20Web/dav/github.com/fluidicon.png	(from https://github.com/handsontable)
21:45:19	68109/68109	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:43%20GMT	https://github.com/features	C:/Mes%20Sites%20Web/dav/github.com/features.html	(from https://github.com/handsontable)
21:45:19	55991/55991	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:43%20GMT	https://github.com/	C:/Mes%20Sites%20Web/dav/github.com/index.html	(from https://github.com/handsontable)
21:45:19	45210/45210	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:43%20GMT	https://github.com/business	C:/Mes%20Sites%20Web/dav/github.com/business.html	(from https://github.com/handsontable)
21:45:21	202701/202701	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:45%20GMT	https://github.com/explore	C:/Mes%20Sites%20Web/dav/github.com/explore.html	(from https://github.com/handsontable)
21:45:21	43836/43836	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:46%20GMT	https://github.com/marketplace	C:/Mes%20Sites%20Web/dav/github.com/marketplace.html	(from https://github.com/handsontable)
21:45:22	43683/43683	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:46%20GMT	https://github.com/pricing	C:/Mes%20Sites%20Web/dav/github.com/pricing.html	(from https://github.com/handsontable)
21:45:23	112/112	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Sep%202017%2020:45:47%20GMT	https://github.com/organizations/handsontable	C:/Mes%20Sites%20Web/dav/github.com/organizations/handsontable.b.delayed	(from https://github.com/handsontable)
21:45:24	159/159	---MC-	302	error ('Found')	text/html	date:Sun,%2024%20Sep%202017%2020:45:48%20GMT	https://github.com/orgs/handsontable/dashboard	C:/Mes%20Sites%20Web/dav/github.com/orgs/handsontable/dashboard.c.delayed	(from https://github.com/handsontable)
21:45:25	11867/11867	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:49%20GMT	https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Forgs%2Fhandsontable%2Fdashboard	C:/Mes%20Sites%20Web/dav/github.com/login95e3.html	(from https://github.com/handsontable)
21:45:26	11824/11824	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:50%20GMT	https://github.com/login?return_to=%2Fhandsontable	C:/Mes%20Sites%20Web/dav/github.com/logincb83.html	(from https://github.com/handsontable)
21:45:27	22661/22661	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:51%20GMT	https://github.com/join?source=header	C:/Mes%20Sites%20Web/dav/github.com/joinaebb.html	(from https://github.com/handsontable)
21:45:27	23435/23435	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:52%20GMT	https://github.com/orgs/handsontable/people	C:/Mes%20Sites%20Web/dav/github.com/orgs/handsontable/people.html	(from https://github.com/handsontable)
21:45:27	2310/2310	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20Sep%202016%2019:59:56%20GMT	https://assets-cdn.github.com/images/spinners/octocat-spinner-32.gif	C:/Mes%20Sites%20Web/dav/assets-cdn.github.com/images/spinners/octocat-spinner-32.gif	(from https://github.com/handsontable)
21:45:29	213876/213876	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:53%20GMT	https://github.com/handsontable/handsontable	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable.html	(from https://github.com/handsontable)
21:45:30	92711/92711	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:54%20GMT	https://github.com/handsontable/handsontable/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/stargazers.html	(from https://github.com/handsontable)
21:45:31	26491/26491	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:55%20GMT	https://github.com/handsontable/handsontable/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/network.html	(from https://github.com/handsontable)
21:45:32	87341/87341	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:56%20GMT	https://github.com/handsontable/handsontable-pro	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable-pro.html	(from https://github.com/handsontable)
21:45:32	46276/46276	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:56%20GMT	https://github.com/handsontable/handsontable-pro/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable-pro/stargazers.html	(from https://github.com/handsontable)
21:45:33	27875/27875	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:58%20GMT	https://github.com/handsontable/handsontable-pro/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable-pro/network.html	(from https://github.com/handsontable)
21:45:34	85197/85197	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:58%20GMT	https://github.com/handsontable/angular-handsontable	C:/Mes%20Sites%20Web/dav/github.com/handsontable/angular-handsontable.html	(from https://github.com/handsontable)
21:45:35	55676/55676	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:45:59%20GMT	https://github.com/handsontable/angular-handsontable/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/angular-handsontable/stargazers.html	(from https://github.com/handsontable)
21:45:36	28104/28104	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:00%20GMT	https://github.com/handsontable/angular-handsontable/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/angular-handsontable/network.html	(from https://github.com/handsontable)
21:45:37	84529/84529	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:01%20GMT	https://github.com/handsontable/react-handsontable	C:/Mes%20Sites%20Web/dav/github.com/handsontable/react-handsontable.html	(from https://github.com/handsontable)
21:45:38	95658/95658	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:02%20GMT	https://github.com/handsontable/react-handsontable/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/react-handsontable/stargazers.html	(from https://github.com/handsontable)
21:45:39	28014/28014	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:03%20GMT	https://github.com/handsontable/react-handsontable/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/react-handsontable/network.html	(from https://github.com/handsontable)
21:45:40	76201/76201	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:04%20GMT	https://github.com/handsontable/vue-handsontable-official	C:/Mes%20Sites%20Web/dav/github.com/handsontable/vue-handsontable-official.html	(from https://github.com/handsontable)
21:45:41	92277/92277	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:05%20GMT	https://github.com/handsontable/vue-handsontable-official/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/vue-handsontable-official/stargazers.html	(from https://github.com/handsontable)
21:45:42	28288/28288	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:06%20GMT	https://github.com/handsontable/vue-handsontable-official/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/vue-handsontable-official/network.html	(from https://github.com/handsontable)
21:45:43	82982/82982	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:07%20GMT	https://github.com/handsontable/hot-builder	C:/Mes%20Sites%20Web/dav/github.com/handsontable/hot-builder.html	(from https://github.com/handsontable)
21:45:44	41206/41206	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:08%20GMT	https://github.com/handsontable/hot-builder/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/hot-builder/stargazers.html	(from https://github.com/handsontable)
21:45:45	27690/27690	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:09%20GMT	https://github.com/handsontable/hot-builder/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/hot-builder/network.html	(from https://github.com/handsontable)
21:45:46	1407/1407	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:10%20GMT	https://github.com/handsontable/handsontable/graphs/participation?h=28&type=sparkline&w=155	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/graphs/participation48a6.html	(from https://github.com/handsontable)
21:45:46	30879/30879	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:11%20GMT	https://github.com/search?q=topic%3Ajavascript+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search1c76.html	(from https://github.com/handsontable)
21:45:47	30862/30862	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:11%20GMT	https://github.com/search?q=topic%3Acomponent+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/searchddfb.html	(from https://github.com/handsontable)
21:45:48	59976/59976	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:12%20GMT	https://github.com/search?q=topic%3Aspreadsheet+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/searche652.html	(from https://github.com/handsontable)
21:45:49	30913/30913	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:13%20GMT	https://github.com/search?q=topic%3Adata-binding+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search3d4d.html	(from https://github.com/handsontable)
21:45:50	51815/51815	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:14%20GMT	https://github.com/search?q=topic%3Agrid-editor+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search8797.html	(from https://github.com/handsontable)
21:45:51	56804/56804	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:15%20GMT	https://github.com/search?q=topic%3Adata-grid+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search4b96.html	(from https://github.com/handsontable)
21:45:52	56872/56872	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:16%20GMT	https://github.com/search?q=topic%3Adynamic-table+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search495d.html	(from https://github.com/handsontable)
21:45:52	1302/1302	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:17%20GMT	https://github.com/handsontable/handsontable-pro/graphs/participation?h=28&type=sparkline&w=155	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable-pro/graphs/participation48a6.html	(from https://github.com/handsontable)
21:45:53	149214/149214	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:17%20GMT	https://github.com/handsontable/handsontable.com-v2	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable-2.html	(from https://github.com/handsontable)
21:45:54	1419/1419	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:18%20GMT	https://github.com/handsontable/handsontable.com-v2/graphs/participation?h=28&type=sparkline&w=155	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable.com-v2/graphs/participation48a6.html	(from https://github.com/handsontable)
21:45:55	35162/35162	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:19%20GMT	https://github.com/handsontable/handsontable.com-v2/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable.com-v2/stargazers.html	(from https://github.com/handsontable)
21:45:56	28056/28056	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:20%20GMT	https://github.com/handsontable/handsontable.com-v2/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable.com-v2/network.html	(from https://github.com/handsontable)
21:45:57	60027/60027	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:21%20GMT	https://github.com/handsontable/docs-pro	C:/Mes%20Sites%20Web/dav/github.com/handsontable/docs-pro.html	(from https://github.com/handsontable)
21:45:58	1300/1300	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:22%20GMT	https://github.com/handsontable/docs-pro/graphs/participation?h=28&type=sparkline&w=155	C:/Mes%20Sites%20Web/dav/github.com/handsontable/docs-pro/graphs/participation48a6.html	(from https://github.com/handsontable)
21:45:58	26946/26946	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:23%20GMT	https://github.com/handsontable/docs-pro/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/docs-pro/network.html	(from https://github.com/handsontable)
21:46:00	65325/65325	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:24%20GMT	https://github.com/handsontable/docs	C:/Mes%20Sites%20Web/dav/github.com/handsontable/docs.html	(from https://github.com/handsontable)
21:46:00	1300/1300	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:24%20GMT	https://github.com/handsontable/docs/graphs/participation?h=28&type=sparkline&w=155	C:/Mes%20Sites%20Web/dav/github.com/handsontable/docs/graphs/participation48a6.html	(from https://github.com/handsontable)
21:46:01	27481/27481	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:25%20GMT	https://github.com/handsontable/docs/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/docs/stargazers.html	(from https://github.com/handsontable)
21:46:02	26757/26757	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:26%20GMT	https://github.com/handsontable/docs/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/docs/network.html	(from https://github.com/handsontable)
21:46:03	123213/123213	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:27%20GMT	https://github.com/handsontable/formula-parser	C:/Mes%20Sites%20Web/dav/github.com/handsontable/formula-parser.html	(from https://github.com/handsontable)
21:46:04	1304/1304	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:28%20GMT	https://github.com/handsontable/formula-parser/graphs/participation?h=28&type=sparkline&w=155	C:/Mes%20Sites%20Web/dav/github.com/handsontable/formula-parser/graphs/participation48a6.html	(from https://github.com/handsontable)
21:46:05	29999/29999	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:29%20GMT	https://github.com/search?q=topic%3Aformula+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search9147.html	(from https://github.com/handsontable)
21:46:05	29982/29982	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:30%20GMT	https://github.com/search?q=topic%3Aparser+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/searcha180.html	(from https://github.com/handsontable)
21:46:06	9007/9007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2024%20Sep%202017%2020:46:30%20GMT	https://github.com/search?q=topic%3Aexcel+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search.3c2edb.delayed	(from https://github.com/handsontable)
21:46:07	9007/9007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2024%20Sep%202017%2020:46:31%20GMT	https://github.com/search?q=topic%3Aformula-parser+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search.3d0796.delayed	(from https://github.com/handsontable)
21:46:08	93591/93591	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:32%20GMT	https://github.com/handsontable/formula-parser/stargazers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/formula-parser/stargazers.html	(from https://github.com/handsontable)
21:46:09	27723/27723	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:33%20GMT	https://github.com/handsontable/formula-parser/network	C:/Mes%20Sites%20Web/dav/github.com/handsontable/formula-parser/network.html	(from https://github.com/handsontable)
21:46:10	1303/1303	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:46:34%20GMT	https://github.com/handsontable/hot-builder/graphs/participation?h=28&type=sparkline&w=155	C:/Mes%20Sites%20Web/dav/github.com/handsontable/hot-builder/graphs/participation48a6.html	(from https://github.com/handsontable)
21:46:10	9007/9007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2024%20Sep%202017%2020:46:35%20GMT	https://github.com/search?q=topic%3Abuilder+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search.416bd1.delayed	(from https://github.com/handsontable)
21:46:11	9007/9007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2024%20Sep%202017%2020:46:35%20GMT	https://github.com/search?q=topic%3Acustom-handsontable+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search.42de83.delayed	(from https://github.com/handsontable)
21:46:12	9007/9007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2024%20Sep%202017%2020:46:36%20GMT	https://github.com/search?q=topic%3Ahandsontable+org%3Ahandsontable&type=Repositories	C:/Mes%20Sites%20Web/dav/github.com/search.435bed.delayed	(from https://github.com/handsontable)
